descriptor,PLS1_corr_loading,PLS2_corr_loading,PLS3_corr_loading,PLS4_corr_loading,PLS5_corr_loading,PLS6_corr_loading,PLS7_corr_loading,PLS8_corr_loading,PLS9_corr_loading,PLS10_corr_loading,PLS11_corr_loading,PLS12_corr_loading,PLS13_corr_loading,PLS14_corr_loading,PLS15_corr_loading,PLS16_corr_loading,PLS17_corr_loading,PLS18_corr_loading,PLS19_corr_loading,PLS20_corr_loading
ETA_dAlpha_B,-0.15297573254444455,0.12739215600732792,0.274288101255725,-0.45088029032102384,0.010344194443647991,0.11568057752909962,-0.18433429884072783,0.20679609383983338,0.10449632690839376,0.07867315591640858,0.2045250147248084,-0.060223496496584046,-0.27962950703682027,-0.3607210245746718,0.046335944019916996,-0.13480806625861477,0.1683184873091877,0.0755018096006854,0.15544545421681868,-0.08878518195579009
ETA_Epsilon_1,-0.5114102131010831,0.05983818699503229,0.29063393862324516,-0.46678789623145284,-0.4511341371920094,-0.04451870053522239,-0.21301015672755366,0.16624510092803893,0.09161340451441626,-0.09149879155616149,-0.15014056555868735,0.1465892355391229,-0.07696608203642376,-0.017181666323235555,0.069355520383077,0.13260121734075794,-0.055983644313244166,0.0116901244320663,0.03218192186312561,-0.04379438387395887
ETA_Epsilon_2,-0.4122254757964492,0.2528405860415553,0.33995129324021794,-0.41962030929524924,-0.36215599438569546,0.14019428328204817,-0.3694385284983913,0.09063094510720791,-0.023098758113351624,0.024665392836201522,-0.04863469193258122,0.19021861051131123,-0.1585619043517688,-0.0803424098541997,0.10666093396779641,0.15151457364857526,-0.062389788342945895,-0.005583983191644039,0.0127792827434711,-0.04114391191922274
ETA_Epsilon_3,0.23683198581239473,-0.2045953478152135,-0.33305082148898535,0.17079129144806499,-0.08008336223066695,-0.23331213383924118,0.09900584337223674,0.343750196153791,0.35924870125935593,-0.2952984921998141,-0.1516879565728518,0.006304074018185297,-0.026346873808941126,-0.1916808739637925,0.268065377521101,0.17028193149329732,-0.09278406709341977,0.0373145865957098,0.13213271662253706,-0.09605587540470227
ETA_Epsilon_4,-0.4780162486411786,0.32550170620963875,0.22225699509609995,-0.3287687254354297,-0.4076649067267578,0.08502613230026249,-0.340339729272938,0.08820002539579708,0.014643621077175888,-0.04915723735560621,-0.1288928131013605,0.18952383893080724,-0.11758831159389463,-0.07865363599473595,0.12619078543071116,0.17753117408533198,-0.07858308770415826,0.014523799576744673,0.025615952246072732,-0.06200512100682275
ETA_Epsilon_5,-0.32410707230326335,0.24698913289605726,0.06184554171022594,-0.37620511439296744,-0.46996791642842567,0.1539676366945711,-0.43548354303052916,0.0952246214665035,-0.10367991569275796,0.06115453761027041,-0.052942627950960754,0.23748310614717316,-0.20910386155423796,-0.06390034517739426,0.060167555269227936,0.11793738107849337,-0.04577526711982973,0.0347703627588573,0.05606446358041053,-0.04983852171440589
ETA_dEpsilon_A,-0.520580336063485,0.06977467719744596,0.3057873530655643,-0.4728768802487037,-0.4447361351445875,-0.03259376110733855,-0.21684658709505597,0.1481453495293416,0.07312685004525611,-0.07621810185567096,-0.14174647705242524,0.14549728612148427,-0.0752419577586814,-0.007488301747698381,0.05555855778428583,0.12336764436651176,-0.05103876107105471,0.009758794245156325,0.0253883583166153,-0.03875208653847109
ETA_dEpsilon_B,-0.4222134666352995,-0.2766812031098669,0.2997058090789647,-0.5154589908282344,-0.3894120926121837,-0.18994233574477873,-0.00501622825121076,0.2185157674291704,0.16150756536225505,-0.11952938518464033,-0.1377950383698636,0.05751048197291403,-0.008329957104869118,0.0615304440901414,-0.016970135907443874,0.04465293159329785,-0.014465120865658243,0.005307451692708775,0.031965576809092795,-0.01067035561468302
ETA_dEpsilon_C,0.48866011926237696,-0.3362086259407104,-0.24504397554545862,0.3367183719568438,0.3941446040736776,-0.10221997792173604,0.3423312104349187,-0.05916486840442707,0.014371754249234987,0.024660684054623606,0.11450552833012013,-0.18571039662992875,0.11342662558388486,0.061943924340231646,-0.1025368597048903,-0.16080557129491233,0.06978221705334221,-0.011279267383152106,-0.01458949192052088,0.05323656151135415
ETA_dEpsilon_D,-0.28158148621520973,0.0630934013850687,0.6994402392785458,-0.1813681461130638,0.17387741595585762,-0.003719694473569146,0.07746868990042259,0.007394699436824869,0.17871774093220677,-0.07812355181635576,0.00023075821263072942,-0.07004444481014084,0.08372734303857154,-0.053214412077545147,0.12674947391936128,0.10620947043363826,-0.050061545609843106,-0.09287204075961822,-0.09592526270229773,0.011674242664749517
ETA_Psi_1,0.31342556659999216,-0.22223291858307923,-0.33681575307480577,0.5057713797205671,0.2713732133505503,-0.1703771059150656,0.29684464760106266,-0.14408973102324835,-0.06377991782827483,-0.049035009118622803,-0.08715701307990391,-0.13060212777862285,0.23631244317244302,0.19682737095346028,-0.10557237429787873,-0.041434532390035354,-0.03832889861484801,-0.035843995594932385,-0.0491189470038299,0.054940814231504286
ETA_dPsi_A,-0.3155677070425139,0.22315189333842153,0.337960741172657,-0.5072830267106525,-0.2702551858344863,0.16882280826007304,-0.2999681915752685,0.14349629341754408,0.0586988319382822,0.04922609654281323,0.08231827866058734,0.12889322341808468,-0.23403662460462715,-0.1988645303820456,0.10456898825799524,0.04153413356449658,0.0344449796075641,0.034083826649317354,0.0527048444393434,-0.054038478855718726
ETA_dPsi_B,-0.040451779695724895,0.005915895919359858,-0.0004382199719115166,0.0085401687321884,0.07779200266264188,-0.08118764211482095,-0.07985679188813564,-0.04129740412546077,-0.20113881941788464,0.0008620093548368169,-0.1949878409155271,-0.08187188400184993,0.11716148397750818,-0.05166170508300188,-0.05183576693422405,-0.001619479828675123,-0.15238970345392,-0.07146940423456905,0.12968439190757067,0.04140306441591157
ETA_Shape_P,-0.46287337592953437,0.21211541927885635,0.3081360823449238,0.03475673573238967,0.24316777599609454,0.21148159505799902,-0.20959103792546024,0.15592832728318837,-0.1292849888599879,0.28229951325138886,-0.014314252378850846,0.0751410736717396,0.07993735776077932,0.13735454757080306,-0.07311352665431402,0.11581339105775064,-0.08569601986033895,0.03083462075154254,-0.027924310436108032,0.0981546260883779
ETA_Shape_Y,-0.27060161804674365,-0.11221066654552296,0.28746533971262916,-0.3198312614474988,-0.08536660126565841,0.01487379236391174,0.11813514377291172,0.3504162058145146,0.27304992795119903,-0.003457483951533244,-0.06840953165831083,-0.004763683010960652,-0.06196542549553732,-0.19889930568570474,0.24945188311550381,0.2712237315546065,-0.05554562144851597,0.15685760597356385,0.12780604667236237,-0.005585431256620567
ETA_Shape_X,-0.04672813809439771,0.19597948974174254,-0.11565240575727938,0.3614889604629419,0.27309403521250186,0.1645231095150751,-0.49156267177264706,0.3421635698627319,0.02119241184524967,0.044418320297746866,0.013061755677549292,0.08073253325974289,-0.00567501954502819,0.09263810033636016,-0.12496396879985662,-0.04146666300632199,-0.07844398405125708,-0.14238292802417415,-0.09713065998262456,0.07599570383919865
ETA_Beta,0.720585138463542,0.2766027272356916,0.010923272466320189,-0.4102646741890785,-0.3941349980712052,-0.19121621131243802,0.08578823387032146,0.055748429063774536,0.07878891709640279,-0.023417260446402455,-0.021605857534607715,0.01628863777009248,-0.002922856073927973,0.0339573795725662,-0.09136359759626966,-0.06771719045835968,0.031510377109602444,0.01432539942953386,-0.0013931460940615993,0.0008464949243666991
ETA_BetaP,-0.3732244498016038,-0.2569328811076073,0.12380897461662532,-0.5066309423631613,-0.478315248707852,-0.3563688406686046,0.2469638281709334,0.0863016670410476,0.15817926438074942,-0.06459653150079678,-0.0839453113270093,0.030786268436119157,0.030974990472495224,0.05858187152360395,-0.06016632335203962,-0.035110611377903375,-0.021849522145731895,0.011538296790471421,0.052900502549299455,0.04174309473802352
ETA_Beta_s,0.8215917275604511,0.49066729784646995,0.02423063205234096,-0.18132414453387483,-0.16618369203626784,-0.059573990111867585,0.029391820224849277,-0.006180984401515106,0.003519133768763244,-0.012880930723599943,-0.014666443583331615,0.020833781348991876,-0.05542007525065257,-0.037726250486649494,-0.01561762607917421,-0.02492269854383222,0.015004654214620458,0.009648722132120304,0.01706413477649673,-0.040380733339453447
ETA_BetaP_s,-0.03487459550007001,0.26865134741713886,-0.24281932756393218,-0.308288201398581,-0.3839240389223291,-0.11593603429666323,0.09242126987139454,0.00644094354193376,0.12366801654387857,-0.12048194252173361,-0.16380024553194708,0.14258529623788527,-0.20344342137480956,-0.2258700016362011,0.21471339346011434,0.1778889431897774,-0.12076729808411439,0.042520466238594644,0.13769483080276845,-0.18739294455656305
ETA_Beta_ns,0.46762979605004684,0.009136017948799808,-0.004356619774944235,-0.5446457651736473,-0.5310194176604995,-0.278085558088299,0.12217236199050875,0.10396286063759627,0.1350196839052046,-0.028627399338600763,-0.023709234083284507,0.008372279046564781,0.04872734949695787,0.09633285299072579,-0.14535605015954745,-0.09476331004176412,0.040783749549148776,0.015793499331200552,-0.019032629206269185,0.04073364841943016
ETA_BetaP_ns,-0.38205456490714773,-0.309074002837503,0.16677647258701142,-0.4775436445974642,-0.4362354234361972,-0.3517917352790456,0.2418908159697735,0.08859934323431136,0.14478178223821808,-0.04811008415000685,-0.061385396630981894,0.009525564819303832,0.06418466848966607,0.0963814617489581,-0.09626979460339644,-0.06445742916697673,-0.0036797217466380963,0.00528846803965633,0.03325716310393919,0.0728389667531792
ETA_dBeta,-0.36951869481660354,-0.5223676933797716,-0.031165308027630952,-0.41143765519088915,-0.4126535416352853,-0.24589746443017527,0.1045371885808998,0.12281200860376307,0.14696699063866636,-0.01798940535834181,-0.01055892271739891,-0.013263043299642542,0.11457048710713653,0.14853025416415006,-0.1453786794571048,-0.07877822112935011,0.029260227411954633,0.007165062743769699,-0.039776593867383817,0.08931960790020028
ETA_dBetaP,-0.38207821288754046,-0.356504453515069,0.2079967821278766,-0.43530173536074007,-0.38130813724130075,-0.3384256634978356,0.23067323809958204,0.08886861350231623,0.12715009256187634,-0.029572029319116074,-0.03612489267453528,-0.01310765308562135,0.09761421173544917,0.13386462951221778,-0.13196932836725075,-0.09380997584234256,0.015554310331161452,-0.0014250181081703376,0.011751767385990798,0.10383281107805004
ETA_Beta_ns_d,0.23924183362452167,-0.3378885476483297,0.32478206669224624,-0.4576214399183566,-0.1096609834299265,-0.039078848658799625,-0.02500849392718853,-0.09756796668868237,-0.03701107280867565,0.012918573302206162,-0.06375738214632047,0.1462054972918665,-0.1661122951254198,0.10401313134509545,0.11198493190424313,0.20523000775916245,-0.08377177664139919,-0.10136148511585275,-0.016294554856886793,0.06580265732093353
ETA_BetaP_ns_d,-0.18369614242125187,-0.38891429570686525,0.4569019629555582,-0.39027453718363986,-0.0030720635717133298,-0.07400037568087942,0.024411105443530572,-0.09713033763728623,-0.052378928779420464,0.023547443028252724,-0.09675520178953781,0.13869161645880773,-0.13289540709414832,0.08467787616279648,0.12168520728919203,0.1909017977197547,-0.10865426268686829,-0.11153870152848525,-0.0031956434034772383,0.06768360683034723
ETA_Eta,0.7400350901252254,0.6029776872922759,0.17845936443523075,0.11381103874413806,0.15719468360756025,0.005025132256539113,0.016626030254165636,-0.009296849398311997,-0.05358723559771503,0.014765579185287786,0.0087667476188778,-0.015156316479847139,-0.024499926371028248,-0.006181779076529588,-0.015458768629369918,-0.014026054201161459,0.007930616842560419,-0.0035022480981998583,0.025126641410012595,-0.019548474430572206
ETA_EtaP,0.5828929181461291,0.36079303274765917,-0.11357506865759395,0.47028512677667006,0.4076870872721646,0.22932262787978616,-0.1776153892065097,0.03582670367150773,-0.08221600860317979,0.054508546144418045,0.03184732284776251,0.004139821695238552,-0.025264006825341568,-0.0027798491798750246,0.019946693931810023,0.03705146227972485,-0.00015369227140403123,0.004596060680534139,0.002909287397964269,-0.031685428042963135
ETA_Eta_R,0.7622239239216553,0.5821190110678588,0.2071584744300934,-0.12527209347489832,-0.04400526190377338,-0.06394970387809788,0.028756868312436925,0.02890380124399592,-0.005054033643491205,0.014652134948933764,0.0071223328686999985,-0.011843112062846285,-0.01242471599283022,0.005401038369238922,-0.04541048969839893,-0.040968329300877605,0.025508862397169707,0.009990833003857908,0.012433377133982114,-0.006816125273939396
ETA_Eta_F,0.6671033788595018,0.4636058415658273,0.2088104049924184,-0.3952955812641001,-0.2810767057734144,-0.13739814411061466,0.03887092438436941,0.07062503037809155,0.054640862865592756,0.01216846965140866,0.003986775281337997,-0.005926938326596027,0.0042155815782678125,0.018589768938758307,-0.0744802763343519,-0.0670979895262553,0.04275235012758898,0.024762421136894485,-0.004958221973445662,0.009723473879701917
ETA_EtaP_F,0.11994509147250959,0.04244237885309612,0.20804468929564696,-0.7034771198488158,-0.5398421054949956,-0.1764177632476778,0.033640106980778996,0.14966850793536113,0.12423825901055283,0.04544568812015666,0.024523527318452108,0.03970119925281022,-0.003974084653818175,0.0373421996884438,-0.08788300802119732,-0.09077819491780661,0.042942513258886955,0.05442924508586497,0.00746230875684716,0.06838117451463784
ETA_Eta_L,0.8123195139984104,0.47996254015089285,0.011290649348342889,0.1880158095124539,0.16323314781801268,0.062117773780559604,-0.02645443274269507,-0.06406805938792086,-0.08731205273835829,-0.009266616821104277,0.011919170160874503,-0.014297128841878975,-0.05402135209501541,-0.03901096883090794,0.004025047416987223,-0.014240570112050563,0.011764253653727838,-0.021035831121851707,-0.004928953258595775,-0.027894159480517298
ETA_EtaP_L,0.377172197520961,0.19654902798621057,-0.21219737952065687,0.610377542622124,0.4736887957704135,0.2415219452917454,-0.16243007562740527,-0.08052294943659545,-0.12344299012329471,-0.016493805336491394,0.011311024440874258,-0.027749546570572117,-0.036177464287357866,-0.057327546730094145,0.06911396167918671,0.053872308517748185,-0.009983997104472342,-0.03161475615268594,-0.04143771838758289,-0.05207750243525449
ETA_Eta_R_L,0.8645132543797498,0.4416132962044106,0.03282952956020659,-0.143610937479026,-0.12606618945895945,-0.0540912560439268,0.029780735491863327,-0.019553384927832956,-0.015037604705119598,-0.006752950729523148,0.013060995271937478,-0.003202082557166016,-0.029997453847644677,-0.01031399831026428,-0.044967377765033546,-0.054195286613660416,0.03934475871091227,0.0038983793611588506,-0.002428346934823803,-0.01805318012624957
ETA_Eta_F_L,0.5955996512472881,0.2168345856418196,0.04891305769987022,-0.5331752938609131,-0.4656004899395915,-0.1891255074002887,0.09371158054202651,0.04796903154965081,0.08803826236512768,-0.000724466879152187,0.009473273751180414,0.012971861472016122,0.014070305241255495,0.03231646816739576,-0.09320313866277218,-0.08665969857747961,0.06099622938222164,0.03589487518450976,0.0018863871170177494,0.0022596838636791275
ETA_EtaP_F_L,-0.3291244944565131,-0.22138957498137948,0.16278590318427894,-0.6055282348301766,-0.4945629348988259,-0.27786102274900315,0.20919873242364653,0.0423424790591568,0.1281637615177861,-0.013660586815138128,-0.012161779545572848,0.020275690949927375,0.034517800235201596,0.04202815579106032,-0.0568539986403196,-0.06345353576830721,0.022105943588641673,0.03617461911346233,0.047857671634266116,0.04163068481589705
ETA_Eta_B,0.2768318977768369,0.6367344453294124,0.46295511409116213,-0.11619934881057874,0.06558120373678977,0.15480990947551942,-0.23564282689230132,0.2576642613218726,-0.020103895985909163,0.17405263323234407,0.025433685145614653,0.027888379060965356,0.022654577574241382,0.12775434765987245,-0.11780958620681377,-0.007382550425196586,-0.06094906053314171,-0.021503589844708747,0.01039326164395677,0.0635737664063808
ETA_EtaP_B,-0.2827535341088536,0.25087213731110525,0.3948506940825257,-0.05508951295152437,0.15617273664756948,0.32036727212507127,-0.414329689691663,0.3287146713410628,-0.04247553956771881,0.25926563112006257,0.014455698768295694,0.06861320731357419,0.007374825545609508,0.13217471458969643,-0.11385391170790238,0.07171965988468126,-0.09772712985816592,-0.034984886999652985,-0.055141549295964105,0.08649910043100545
ETA_Eta_B_RC,0.5521635005346591,0.5696645880259287,0.27918289490770176,-0.12484953357393525,-0.019455520579688284,0.08629553352323897,-0.22894771988479318,0.3342096176194829,0.0705448451639164,0.08854872635844921,-0.01556349455606134,0.04773101030202718,-0.02643672014111325,0.07842765050406866,-0.03988758334481765,0.04555856350793255,-0.06864395029743482,-0.021711189728523175,0.03897586372316545,0.018703400070265996
ETA_EtaP_B_RC,-0.3340268221855958,0.13056991413941207,0.29812633235293484,0.029153249208057706,0.16212963855650228,0.21503124778996507,-0.39018554750590656,0.5148581406090054,0.10982364356851691,0.13280041611057086,-0.05207453240819938,0.0835484320014851,-0.030973698050543626,0.07423585428120429,0.02260920034841346,0.1807295539574823,-0.13543580285946383,-0.04062805590332639,-0.0010991400439367303,0.030798427078821015
FMF,-0.14195831504508724,-0.27423133001561406,-0.12934162477251185,-0.2963527659590673,-0.4436246975062991,-0.30061078609579045,0.16206785065036694,0.09914234264274634,0.19710254243202954,-0.3269848570128057,-0.21634269627583647,0.07777496825558283,-0.03283783477353137,-0.06713073531984118,0.15141046748826664,0.12993542973620265,-0.10479633773293084,-0.04293347455039252,0.08344261083286614,-0.06408376496975669
fragC,0.6361560642173918,0.5972279129946079,0.29356765675445856,0.04496721569519578,0.16638774101980636,-0.12375994527722808,0.15839077184095374,-0.07373194645774832,-0.06325521597255707,-0.0046030446539025854,0.003766821934755104,-0.06818041663007222,-0.019159548464407088,-0.02821150295362933,-0.035477136204601335,-0.03211363221505032,0.017313486263727456,-0.023627819770710982,0.006600552078025264,-0.028316217409429443
nHBAcc,0.10341557555245674,0.924169444853071,0.09717872469447476,-0.048992174870962406,-0.12056954114315498,-0.120406053097915,0.054123216443103125,-0.04779072613515271,0.004664880885589255,-0.03375910237570566,-0.01851085961694181,-0.04291491158791895,0.04424509912387875,0.007598222744129376,-0.043510721617969574,-0.07750752020894906,-0.023366814341273162,-0.0013278135122854796,-0.026728295835928745,0.017866139842154044
nHBAcc2,0.26671441300286164,0.7508714539720392,0.35431399315970136,-0.35807225338661286,-0.2069170076705338,0.029405405942899,-0.05623977140625818,-0.03512517320512482,-0.014433963333750868,-0.028305329188319545,-0.03897963368115728,0.05970861152344729,-0.07716803473851522,-0.08714604315089318,0.038080768560709764,0.00814117646307315,-0.019222615665440652,-0.007832931947503606,0.05562560095035247,-0.07839813622647167
nHBAcc3,0.3076051770668221,0.6051117917487515,0.3474187150434745,-0.4268160362191306,-0.2530067110461186,0.06590748986732146,-0.1457992412529602,0.008674372320820484,-0.009847144698936388,-0.013910057842631971,-0.02659680213955539,0.08564312036463619,-0.13450305981499294,-0.07370153732192153,0.039774549145658256,0.03125631897048552,-0.024768099038009167,0.017201982121073704,0.10057513867157952,-0.10091996913056878
nHBAcc_Lipinski,0.2770760106328839,0.7956537627582726,0.23305926163177335,-0.31921982605966326,-0.16281697316967805,-0.056964350859510134,0.13372721134654011,-0.08125089967805696,0.0507546527662689,-0.039386927835459676,-0.016503985680807774,0.03998635201910235,-0.021097637321174485,-0.08554012350975794,0.0782174594711148,0.04780141950414579,-0.07769639701462903,-0.0037543606000450553,0.02861581176455741,0.0019516549788540314
nHBDon,0.24050597569496124,0.5076114017996709,0.704662630191587,-0.09948539330367351,0.16560245981231544,-0.11164592221714066,0.16867128687652722,-0.02105240262821177,0.11327534428002337,-0.08913279909703539,0.0125741304717179,-0.09458702818860483,0.10783775689649717,-0.030522911787418366,0.037667874553036496,0.026323133491544002,-0.05079797796585397,-0.06781278730512832,-0.059160483945070765,0.015239233001573193
nHBDon_Lipinski,0.22956104141992023,0.567365809636484,0.685648596229005,-0.07569575394442116,0.1594394616062866,-0.11736588653109771,0.1930579541313795,-0.031541757087586546,0.09927321030122785,-0.07655963092150621,0.014035686932591612,-0.07854475682578417,0.09630056479517823,-0.0041520832539092035,0.03291067581896913,0.028804876883009208,-0.02947921963849684,-0.04437672480511904,-0.034820068528877125,0.005701722754630777
HybRatio,0.367393801099403,0.30229190610301165,-0.22279788486674154,0.5596804870451302,0.4456428772120411,0.24238488509722747,-0.1459670090772618,-0.09215973379885573,-0.13926471456674108,0.06820963525177873,0.053260981317067226,0.03448000728714006,-0.10787837788155344,-0.08973265795950966,0.05237023919339939,0.0016726930798208887,0.008699352898563086,-0.020808856791368832,-0.00850595014568771,-0.044810020619647825
Kier1,0.7768751260310381,0.5432523058274042,0.1627728923185192,-0.1516294123798142,-0.0789483498518988,-0.02581762271626152,0.0250134475260599,-0.05374587080297472,-0.07235281343846474,0.043622620233134825,0.04297559114492634,-0.009404437380151847,-0.01638069036153165,0.03062563024985706,-0.08960065789294398,-0.08201475310751603,0.05211820821222783,-0.0021565514143520475,-0.01716916143331702,-0.0006940712405449503
Kier2,0.7232307484391799,0.5205907736781064,0.17652625170621444,-0.15144154163341533,-0.0748455853498312,-0.0614592360560209,0.11345382656834938,-0.1821615829495036,-0.14065213752525116,0.03318352767825306,0.06596508765559998,-0.036841127329088404,-0.014648735537560404,0.032976706231598596,-0.10868168353841051,-0.11763902826498193,0.08913963900593329,-0.005094424416066021,-0.04248378444245806,-0.010870099521366196
Kier3,0.5813089850498026,0.5957899684998049,0.30307177597889307,-0.1276522346309534,-0.04756376224727683,-0.06435506859592391,0.14649350555374863,-0.20765886073188844,-0.1724775162698301,0.04311698792444627,0.07565189781061508,-0.05760191519167416,-0.004648489153475772,0.06522429020399792,-0.12656678889532308,-0.12288894899185462,0.07859933334285793,-0.01589562695137831,-0.03222280059963245,-0.010632465927960938
nAtomLC,0.32542235115121015,0.6871702434922675,0.34994643780098467,0.01983427793858068,0.06512164056772582,-0.010737205469613006,0.06612771451312392,-0.15374042595971382,-0.15449621716340511,0.09151829165600055,0.10259522763538576,-0.04396796952004622,0.05364494759398165,0.031874217398545984,-0.12171859239285371,-0.13436005756783395,0.07600045528906119,-0.0349403263938105,-0.06707733955071112,0.037657588822637304
nAtomP,-0.04936874871804639,-0.1275119169249702,0.014321608525829923,-0.5056229867923532,-0.3528235368188721,-0.17828294687122748,0.13725326377215966,0.252535610297394,0.13767062116550438,0.011601772680132438,-0.01810477559035222,-0.11963043220981628,0.07852974430259511,0.08538939378904342,0.02123650639905683,-0.014760916643179384,0.1886737800664637,0.058187327207052164,-0.18634294727878775,0.01462469805333775
nAtomLAC,0.39198674647409715,0.14197788069822795,0.009315227781299484,0.10975408881970058,0.0878278176736487,0.1128506268737995,-0.08473766158921439,-0.18793105603286134,-0.2510445715049682,0.10675307108674843,0.17358630697167826,-0.09259401224741984,0.06307943895810479,0.0026857580187288578,-0.12486124865884514,-0.21823508057020138,0.16894087358686938,-0.10696346323783015,-0.15870256637710423,0.02074481880381117
MLogP,0.9142572983946566,-0.08776739055474089,-0.1769419830842998,0.04772402918897476,0.142108986715814,-0.01719070101440037,0.07429359469188311,0.04044406596204616,-0.0038140779928109527,0.042347840029083504,0.1095610300769146,-0.10328897936481503,-0.007298621066569279,-0.014322843501616382,-0.09291280816965858,-0.1433967227554419,0.12122854717674554,0.020539332986833376,-0.007737115630264213,0.00855810555778154
McGowan_Volume,0.8585833043839336,0.4663874305090475,0.047308808695491915,-0.034257765895647045,-0.01585178422171814,-0.025823981410727746,0.057180958826597635,-0.07393378661130506,-0.07439170732140109,0.03176519147980533,0.02901862825171883,-0.016026146929057447,-0.009663212163211114,0.03475813223819451,-0.07301309237042589,-0.06216584860554417,0.032366042931385494,-0.01673354232795983,-0.022972702970071028,0.000803789024929093
MDEC-11,0.1085761585064605,0.41121603205744106,0.20557479223918246,0.12230961310563301,0.27883418348678757,0.16339697170064763,0.15917185128710903,0.05051517573634943,-0.047149084577933466,0.3722994214170753,0.19998549258935283,0.03996616099189905,-0.013640138677899793,0.20003616832603582,-0.12045424915448295,-0.09682625555676218,0.004987641237483809,0.05927111904851941,0.1301887120941785,0.032350131156004734
MDEC-12,0.25002009811302145,0.20625539703202062,-0.08508429730373258,0.22689743388299444,0.3992336642171486,0.19021013569440115,0.04366480424864919,0.1364205507427084,-0.10305645628024855,0.3667106730067069,0.28117902654320603,0.004485402789776779,-0.04004643118399291,0.1685581298144618,-0.28328920147865966,-0.14196846361162682,0.07118212235432024,0.03549688883086423,0.07022878297383478,0.08309559428281763
MDEC-13,0.08794060118306184,0.3564443164516789,0.07589277249505459,0.11611557218108347,0.27690371828312454,0.2220377025093126,0.1263859025649451,0.19173145302784592,0.0013069156568487395,0.41104543042987307,0.25558416910393666,0.011085113608568543,-0.06009768480188555,0.1418681947827961,-0.15926590127370885,0.01562336470520684,0.010436160903671454,0.14258709044934703,0.13382138404492316,0.07724450613306956
MDEC-14,0.04702181387764008,0.17165034272257296,-0.06304349952817073,0.3245751637896946,0.47110266055256583,0.12858677537554342,-0.22369381548524503,0.25379387755752325,0.12765391654371086,0.061786555398063915,0.11660811505598039,0.16099790499277553,0.06676299313064701,0.13696304923991617,-0.09041676339700125,-0.12323371069324497,-0.009668165540372016,-0.06097086426007093,0.09626235251484595,-0.010573917305949303
MDEC-22,0.6272300118921698,-0.18581661726626333,-0.14789972255242423,0.020599269808618408,-0.07352526619363159,0.05001698830606874,0.002620422928777736,-0.09262536710158041,-0.009999774268238493,0.0024276939272548236,-0.030706039182553446,0.017094646879452394,0.08730031348504669,0.02597360633461829,-0.023265939311533677,-0.12993784426074526,0.021049338056485907,0.015756199440885223,0.11388271600123484,0.0035208900829897874
MDEC-23,0.8378813716400859,-0.2225922452110924,-0.17515111424467628,-0.1410197240407082,-0.13670595020719112,0.006514301773824371,-0.048224286036328036,0.13836192624817853,0.11100868716665974,-0.07213649776103669,-0.0039757264805861245,-0.07321417854017667,0.04387950365592152,-0.0661741960264431,0.025533981217446763,-0.06863490364566988,0.1034021509951442,0.07124150021529145,0.0258621669696572,0.010332771084125754
MDEC-24,0.05892142076118829,0.10596484265660079,-0.11944928051678717,0.46779766441682397,0.43510318941603604,0.048413392135626024,-0.4117526632831244,0.2823839297456117,0.1519011885296424,0.008181127166812503,0.03640384979014356,0.02732827375122026,0.05210750538800034,0.0611376270969306,-0.0738691278577681,-0.15378863758950714,0.008148289897225488,-0.048993672540010524,0.048000224062418,-0.052934132775084075
MDEC-33,0.4135778553833983,-0.0893469843594817,-0.0464715667650222,-0.2906622444111024,-0.14650463922565327,0.06134607351991827,-0.045068151020508186,0.3385036186875232,0.2542179076136983,0.019464023272333607,-0.009961631547653966,-0.004937827855578809,-0.1146517213135187,-0.17312498793561862,0.2350108010023797,0.27116691342880667,0.038878489804335205,0.18352942390003235,0.04780643230007486,0.042606483894757796
MDEC-34,0.038643348662549246,0.16186950093423422,-0.09537099868747234,0.4849321515475702,0.35404436011847457,0.01964275463797857,-0.4480912953783827,0.34575024514212127,0.16011629467958496,0.059541739481088485,0.05994364763139933,-0.001104780764292942,0.017335003112722118,0.03225724567070014,-0.03970243351927463,-0.11788154088503791,0.011392242399682874,-0.023835983289059698,0.05912630479660979,-0.08030960606481899
MDEC-44,0.019913640361486493,0.1124022175855991,-0.11338754016945571,0.2329257387776619,0.3835760336909606,0.1350830624595983,-0.24675205121803875,0.2814328550148824,0.12000574226743486,-0.18657708194850414,-0.061642339797592705,0.21267134659379983,-0.04963757916146833,0.04094867867008039,-0.0836362661501508,-0.1380025457649338,-0.07995763832225165,0.0420171009798215,-0.06784890537376635,0.03949356893011333
MDEO-11,0.03104401971253765,0.39705449162650613,0.31008516472294734,-0.33429631930300474,-0.0041490413702856745,0.2027862283975503,-0.13942482114292717,0.13521030308164714,0.08177592298084066,0.04204693176459325,0.030616295663144347,-0.055356174336828705,0.11725178544623312,0.013943400971403123,0.11262467164820063,0.04298641754547111,-0.1237802999691168,-0.07906274965667713,-0.1584234808101894,0.27402211148361494
MDEO-12,0.10782939565603368,0.13506592702673167,-0.09245716465452787,-0.547210752697883,-0.07464870386947466,0.19546300636260242,-0.14735281039269071,0.028262536107845935,0.08739856881064342,0.048610144046340516,0.10403892136331686,0.07357060758014022,-0.1546975767079527,-0.1258855867835533,0.25187006256816225,0.18006247919822982,-0.1557918020390801,0.03590822854850949,0.0892421787115292,0.09978250184640271
